ID,Title,Host_IP,Host_Name,Event_Time
"=HYPERLINK(""https://app.squadcast.com/incident/6918077e5df658e6a942ea5d"",""6918077e5df658e6a942ea5d"")",CHN_CPPM-CLearPass_SEC_Controller is down!,10.20.73.103,CHN_CPPM-CLearPass_SEC_Controller,10:24:17
"=HYPERLINK(""https://app.squadcast.com/incident/6918077d5df658e6a942ea59"",""6918077d5df658e6a942ea59"")",CHN_CPPM-CLearPass_SEC_Controller is down!,10.20.73.103,CHN_CPPM-CLearPass_SEC_Controller,10:24:17
"=HYPERLINK(""https://app.squadcast.com/incident/691804bde6da3513587c2bd3"",""691804bde6da3513587c2bd3"")",Unavailable by ICMP ping,10.20.7.19,A2_AP_Unit-3-Entrance,10:12:33
"=HYPERLINK(""https://app.squadcast.com/incident/6917fa155df658e6a942bde4"",""6917fa155df658e6a942bde4"")",Unavailable by ICMP ping,10.20.3.64,CHN_IOPEX-Dwing-6FLR_SW2,09:27:05
"=HYPERLINK(""https://app.squadcast.com/incident/6917fa15e6da3513587c0920"",""6917fa15e6da3513587c0920"")",Unavailable by ICMP ping,10.20.3.64,CHN_IOPEX-Dwing-6FLR_SW2,09:27:05
"=HYPERLINK(""https://app.squadcast.com/incident/69179d65e6da3513587ae33e"",""69179d65e6da3513587ae33e"")",iOPEX-US-DALLAS-DC-PAFW02 is down!,10.11.10.241,iOPEX-US-DALLAS-DC-PAFW02,02:51:39
"=HYPERLINK(""https://app.squadcast.com/incident/69179d65e6da3513587ae33c"",""69179d65e6da3513587ae33c"")",iOPEX-US-DALLAS-DC-PAFW02 is down!,10.11.10.241,iOPEX-US-DALLAS-DC-PAFW02,02:51:39
"=HYPERLINK(""https://app.squadcast.com/incident/69179d64e6da3513587ae339"",""69179d64e6da3513587ae339"")",iOPEX-US-DALLAS-DC-PAFW01 is down!,10.11.10.240,iOPEX-US-DALLAS-DC-PAFW01,02:51:38
"=HYPERLINK(""https://app.squadcast.com/incident/69179d64e6da3513587ae337"",""69179d64e6da3513587ae337"")",iOPEX-US-DALLAS-DC-PAFW01 is down!,10.11.10.240,iOPEX-US-DALLAS-DC-PAFW01,02:51:38
"=HYPERLINK(""https://app.squadcast.com/incident/69165f945df658e6a93d2b05"",""69165f945df658e6a93d2b05"")",Unavailable by ICMP ping,10.27.3.10,CHN_Guindy_Fortigate_Firewall,04:15:36
"=HYPERLINK(""https://app.squadcast.com/incident/69165f94e6da351358767ecf"",""69165f94e6da351358767ecf"")",Unavailable by ICMP ping,10.27.3.10,CHN_Guindy_Fortigate_Firewall,04:15:36
"=HYPERLINK(""https://app.squadcast.com/incident/6916579ce6da351358766663"",""6916579ce6da351358766663"")",Unavailable by ICMP ping,10.27.3.10,CHN_Guindy_Fortigate_Firewall,03:41:36
"=HYPERLINK(""https://app.squadcast.com/incident/6916579ce6da351358766660"",""6916579ce6da351358766660"")",Unavailable by ICMP ping,10.27.3.10,CHN_Guindy_Fortigate_Firewall,03:41:36
"=HYPERLINK(""https://app.squadcast.com/incident/69165797e6da351358766656"",""69165797e6da351358766656"")",Unavailable by ICMP ping,10.27.7.62,CHN_GDY_Recreation Area_AP,03:41:31
"=HYPERLINK(""https://app.squadcast.com/incident/691640fce6da351358761c23"",""691640fce6da351358761c23"")",Unavailable by ICMP ping,10.21.1.30,BLR-IOPEX-6F-1-30_SW,02:05:04
"=HYPERLINK(""https://app.squadcast.com/incident/691640efe6da351358761bd2"",""691640efe6da351358761bd2"")",Unavailable by ICMP ping,10.21.6.85,IPX-BLR-T26F-TR1_RM_AP7,02:04:51
"=HYPERLINK(""https://app.squadcast.com/incident/691640eee6da351358761bce"",""691640eee6da351358761bce"")",Unavailable by ICMP ping,10.21.6.84,IPX-BLR-T26F-APAC3_AP10,02:04:50
"=HYPERLINK(""https://app.squadcast.com/incident/691640ebe6da351358761bc8"",""691640ebe6da351358761bc8"")",Unavailable by ICMP ping,10.21.6.81,IPX-BLR-T26F-SEC_ENTR_AP15,02:04:47
"=HYPERLINK(""https://app.squadcast.com/incident/691640e05df658e6a93cca34"",""691640e05df658e6a93cca34"")",Unavailable by ICMP ping,10.21.6.54,IPX-BLR-T26F-APAC1_AP8,02:04:36
"=HYPERLINK(""https://app.squadcast.com/incident/691640dbe6da351358761bb8"",""691640dbe6da351358761bb8"")",Unavailable by ICMP ping,10.21.6.61,IPX-BLR-T26F-APAC5_PANLAB_AP12,02:04:31
